,index,Date,spx,dax,ftse,nikkei,spx_norm,dax_norm,ftse_norm,nikkei_norm,spx_ret,ftse_ret,dax_ret,nikkei_ret,spx_ret_norm,ftse_ret_norm,dax_ret_norm,nikkei_ret_norm,spx_vol,dax_vol,ftse_vol,nikkei_vol
3651,3651,2008-01-04,1411.6300048828125,7808.68994140625,6348.5,15564.6904296875,302.19858272790776,351.6430181294458,186.5559800176315,85.87884596534651,-2.4551555085623233,-2.0202473117363895,-1.2609388343994943,0.0,-412.5369542290312,-159.88143260090496,-648.156052899012,-0.0,6.027788571223921,1.5899667440967553,4.081399200578108,0.0
3652,3652,2008-01-07,1416.1800537109375,7817.169921875,6335.7001953125,14500.5498046875,303.1726469674365,352.0248908825049,186.17984705590655,80.00740449770677,0.32232587947169655,-0.20161935398125275,0.10859671125862391,-6.836889110048072,54.160046531762106,-15.956061897632582,55.82159404323887,330431637191.1818,0.10389397257720265,0.011793245696188934,0.040650363899817694,46.74305270309392
3653,3653,2008-01-08,1390.18994140625,7849.990234375,6356.5,14528.669921875,297.60874206583463,353.5028639906769,186.79106670584778,80.1625584484636,-1.8352265474000595,0.32829527986328877,0.4198490352391948,0.1939244895280412,-308.37100442082345,25.98113575290159,215.8135557968535,-9372506345.325865,3.368056480281943,0.17627321239128266,0.1077777907805151,0.03760670763871136
3654,3654,2008-01-09,1409.1300048828125,7782.7099609375,6272.7001953125,14599.16015625,301.6633883397136,350.4730806864782,184.32853938620335,80.55149133519839,1.3624083236714934,-1.3183324893809467,-0.8570746131999041,0.4851802315975817,228.92390249969813,-104.33222003170577,-440.55911609396617,-23449100267.542362,1.856156440409369,0.7345768925917652,1.738000552557364,0.23539985713308303
3655,3655,2008-01-10,1420.3299560546875,7713.08984375,6222.7001953125,14388.1103515625,304.061048745808,347.3379289114637,182.8592475848516,79.38701500014686,0.7948131920451518,-0.7971048901295186,-0.8945485253457064,-1.4456297651967875,133.5515458323717,-63.08251025838939,-459.82170228806564,69868298636.61774,0.6317280102490033,0.800217064198178,0.6353762058683918,2.089845418022919
3656,3656,2008-01-11,1401.02001953125,7717.9501953125,6202.0,14110.7900390625,299.9272208803164,347.556801565575,182.25095503967088,77.85688830036851,-1.3595387776707546,-0.33265615669694215,0.06301432578850186,-1.92742692211757,-228.44173598803056,-26.326253517202108,32.39103718985607,93153892536.54153,1.8483456879904896,0.00397080525457945,0.11066011858838053,3.714974540103609
3657,3657,2008-01-14,1416.25,7732.02001953125,6215.7001953125,14110.7900390625,303.187620911989,348.19039766043295,182.65354673266236,77.85688830036851,1.087063729028337,0.22089963419058556,0.18230001312129485,0.0,182.6580671823946,17.481894305826987,93.70704884698723,-0.0,1.1817075509689936,0.03323329478402427,0.04879664838553452,0.0
3658,3658,2008-01-15,1380.949951171875,7566.3798828125,6025.60009765625,13972.6298828125,295.63066569767216,340.7312466330244,177.06729643421247,77.09458372189061,-2.4925012411738723,-3.0583858886825355,-2.142262129434991,-0.979109999280936,-418.81211469495287,-242.0392367252706,-1101.1796355299666,47321071739.65584,6.212562437253294,4.589287031211342,9.353724244092462,0.9586563906919146
3659,3659,2008-01-16,1373.199951171875,7471.56982421875,5942.89990234375,13504.509765625,293.97156309427027,336.4617346658311,174.63708205535556,74.51171092921712,-0.5612078839948742,-1.3724806487683705,-1.253043860632963,-3.3502649187274858,-94.29911479950877,-108.61748018043606,-644.0978266832311,161920649040.85025,0.31495428905800416,1.5701189166699605,1.8837031312436472,11.224275025656087
3660,3660,2008-01-17,1333.25,7413.52978515625,5902.39990234375,13783.4501953125,285.4191672239431,333.84806007234187,173.44695569626066,76.05077669495502,-2.909259582902124,-0.6814854812551618,-0.776811840456415,2.065535399126661,-488.83953916827744,-53.93244401654207,-399.3019190302201,-99828771920.06482,8.46379132070784,0.6034366354732829,0.46442246116157954,4.266436485045335
3661,3661,2008-01-18,1325.18994140625,7314.169921875,5901.7001953125,13861.2900390625,283.6936879727866,329.37366008113725,173.4263942201734,76.48026136614531,-0.6045421784173999,-0.011854619185869275,-1.3402504091936551,0.5647341024707542,-101.58052641371694,-0.9381690485933261,-688.9243089518677,-27293994542.466972,0.36547124548565535,1.79627115934376,0.0001405319960419799,0.3189246064934483
3662,3662,2008-01-21,1325.18994140625,6790.18994140625,5578.2001953125,13325.9404296875,283.6936879727866,305.77765317677586,163.92007626542758,73.52644697138982,0.0,-5.4814712590270815,-7.163902207161554,-3.8621918152374812,0.0,-433.8010859178861,-3682.436016144809,186662434348.93597,0.0,51.32149483377418,30.04652716353994,14.916525617687391
3663,3663,2008-01-22,1310.5,6769.47021484375,5740.10009765625,12573.0498046875,280.54889829137625,304.84459689743505,168.67764024849396,69.372340707265,-1.1085159151345114,2.9023680878251357,-0.30514207616125777,-5.649812326360937,-186.26265332243008,229.69206053183507,-156.85113207912303,273059385163.73535,1.2288075341065032,0.09311168664400284,8.423740517225735,31.920379323099986
3664,3664,2008-01-23,1338.5999755859375,6439.2099609375,5609.39990234375,12829.0595703125,286.56447798817084,289.9722286355091,164.8369057403394,70.78488555208881,2.1442179004912187,-2.276967179820899,-4.878672088431268,2.036178728326954,360.2904658328533,-180.19812355652317,-2507.7670367192068,-98409943467.7248,4.59767040478697,23.801441346438313,5.184579537981539,4.146023813691171
3665,3665,2008-01-24,1352.0699462890625,6821.06982421875,5875.7998046875,13092.7802734375,289.4480990799517,307.16824433523533,172.66528958823096,72.23997582477081,1.006273042641359,4.749169376076057,5.930228484515121,2.055651091801547,169.08290113856486,375.8470555066691,3048.294954880289,-99351056427.04356,1.0125854363466984,35.16760987855451,22.554609762658643,4.225701411224892
3666,3666,2008-01-25,1330.6099853515625,6816.740234375,5869.0,13629.16015625,284.8539988141054,306.9732730850842,172.46547164266823,75.19947479733663,-1.5871931031674613,-0.1157256018504138,-0.06347376519116876,4.0967607460785205,-266.69423027197536,-9.158470304580394,-32.62720124607746,-197999314998.07153,2.5191819467423553,0.0040289188675436275,0.0133924149236405,16.783448610609835
3667,3667,2008-01-28,1353.9599609375,6818.85009765625,5788.89990234375,13087.91015625,289.8527091733311,307.0682850137978,170.11166330719217,72.213104744638,1.7548324334698329,-1.3647997556014646,0.030951205542661953,-3.9712645078265996,294.8624739904483,-108.00961786771559,15.909741749330516,191933993943.50418,3.0794368695576555,0.0009579771245441079,1.8626783728898175,15.770941791123244
3668,3668,2008-01-29,1362.300048828125,6892.9599609375,5885.2001953125,13478.8603515625,291.63813646777453,310.4056202381345,172.9415279257273,74.37018918875428,0.6159774388638573,1.6635335658466088,1.0868381357543422,2.987109405895527,103.50198006459368,131.65127266455798,558.6636694761928,-144369088860.69348,0.379428205189277,1.181217133329974,2.767343924698334,8.92282260278953
3669,3669,2008-01-30,1355.81005859375,6875.35009765625,5837.2998046875,13345.0302734375,290.24877392662563,309.612608155502,171.53393490119012,73.631776001756,-0.47639947161109975,-0.8139126798635044,-0.25547607096291225,-0.9928886763003408,-80.04885488082475,-64.4126709203604,-131.3214862196931,47987004846.44839,0.22695645655133503,0.06526802283464697,0.6624538504425913,0.985827923525443
3670,3670,2008-01-31,1378.550048828125,6851.75,5879.7998046875,13592.4697265625,295.1168999910365,308.5498422331431,172.78283293233912,74.99703378035854,1.6772253672436177,0.7280763610234997,-0.34325666796655163,1.8541692904025409,281.8222479778968,57.619624571231675,-176.44304463540604,-89613299908.12381,2.8130849325254883,0.11782514010349947,0.5300951874812215,3.437943757471862
3671,3671,2008-02-01,1395.4200439453125,6968.669921875,6029.2001953125,13497.16015625,298.72839067726915,313.8150114889453,177.17308831362033,74.47115914476163,1.223749194418322,2.5409094797053333,1.7064242255628193,-0.7011939127312905,205.62516860742056,201.08639440551684,877.1473765726173,33889192707.801853,1.4975620908394922,2.9118836375876676,6.4562209840564275,0.49167290325141666
3672,3672,2008-02-04,1380.8199462890625,7000.490234375,6026.2001953125,13859.7001953125,295.60283454418453,315.24795232912254,177.08493080553922,76.47148933517354,-1.0462869384454843,-0.04975784354170898,0.45661959680589614,2.686046804405895,-175.80638999468945,-3.937812594707794,234.7146011114769,-129818522556.9267,1.0947163575616246,0.20850145618717916,0.00247584299392119,7.21484743545912
3673,3673,2008-02-05,1336.6400146484375,6765.25,5868.0,13745.5,286.14489395023895,304.6545510515958,172.43608580664122,75.84138486719463,-3.1995432684296055,-2.6252064349862825,-3.3603394405135156,-0.8239730564382874,-537.615572732037,-207.75761623856494,-1727.3037269895572,39823194680.776535,10.237077126553203,11.291881155470687,6.891708826293387,0.6789315977362532
3674,3674,2008-02-06,1326.449951171875,6847.509765625,5875.39990234375,13099.240234375,283.96342803503956,308.3588948624075,172.6535381235307,72.27561893587539,-0.7623640894248274,0.12610603857787783,1.2159161246812822,-4.701609731366629,-128.09916046787288,9.97997323908179,625.0131842477567,227232089911.51013,0.5811990048445461,1.4784520222599473,0.015902732965805213,22.105134066081384
3675,3675,2008-02-07,1336.9100341796875,6733.72021484375,5724.10009765625,13207.150390625,286.2026991253701,303.23469331662216,168.20746687206142,72.87101784397152,0.7885772846967454,-2.5751405385554316,-1.6617654399338266,0.8237894283885439,132.50373349812472,-203.7954244814909,-854.1915745694726,-39814319808.574524,0.6218541339396918,2.761464377358464,6.631348793311558,0.6786290223247238
3676,3676,2008-02-08,1331.2900390625,6767.27978515625,5784.0,13017.240234375,284.99958318601114,304.74595688072384,169.96767558037027,71.82318042442728,-0.4203719751894819,1.0464509935505184,0.49838082429563,-1.4379343812485623,-70.63461914453659,82.81564490819542,256.1809812684925,69496375342.86565,0.17671259752470636,0.24838344602559165,1.095059681902867,2.0676552847766856
3677,3677,2008-02-11,1339.1300048828125,6743.5400390625,5707.7001953125,13017.240234375,286.6779454702772,303.6769022725024,167.7255420309286,71.82318042442728,0.5888999083801139,-1.31915291645055,-0.35080190043009774,0.0,98.95217378354535,-104.39714824840019,-180.32149453191238,-0.0,0.3468031020901065,0.12306197334536821,1.7401644169799917,0.0
3678,3678,2008-02-12,1348.8599853515625,6967.83984375,5910.0,13021.9599609375,288.7609178479227,313.7776311883637,173.67029091977665,71.84922171784655,0.7265896838448915,3.5443313027134993,3.3261432925173695,0.03625750525857452,122.08802827448164,280.4967307705582,1709.72599862965,-1752350613.0077374,0.5279325686698194,11.063229202358288,12.56228438339477,0.0013146066875755588
3679,3679,2008-02-13,1367.2099609375,6973.669921875,5880.10009765625,13068.2998046875,292.68923943076015,314.04017282891914,172.79165729227887,72.10490379012688,1.3604062530741423,-0.5059205134306244,0.08367124181578589,0.35585920928191683,228.58749688160086,-40.03831412103278,43.009240699851894,-17198924721.4449,1.8507051734032274,0.007000876706995718,0.2559555659099066,0.12663577683075108
3680,3680,2008-02-14,1348.8599853515625,6962.27978515625,5879.2998046875,13626.4501953125,288.7609178479227,313.5272491397034,172.76814001432558,75.18452247181658,-1.3421475932895444,-0.013610192946700295,-0.16333059703644848,4.2710252976044805,-225.51951529364317,-1.0771043394795572,-83.95626512938648,-206421642775.8443,1.8013601621729163,0.026676883928282713,0.00018523735204641046,18.24165709277744
3681,3681,2008-02-15,1349.989990234375,6832.43017578125,5787.60009765625,13622.5595703125,289.002826756688,307.6798267313126,170.07346745977813,75.16305578177264,0.08377480947496796,-1.5597045579839097,-1.8650444018616263,-0.028552006900073312,14.076584811590303,-123.4342932748658,-958.6823603285442,1379938482.7259264,0.007018218702567181,3.4783906209153916,2.4326783081957832,0.0008152170980218341
3682,3682,2008-02-18,1349.989990234375,6967.5498046875,5946.60009765625,13635.400390625,289.002826756688,313.7645700715723,174.7458153880767,75.23390555772338,0.0,2.7472527008973735,1.9776218041013482,0.09426143630513195,0.0,217.41630095706358,1016.5501352678991,-4555721209.010227,0.0,3.9109880000570714,7.547397402587913,0.008885218374306447
3683,3683,2008-02-19,1348.780029296875,7002.2900390625,5966.89990234375,13757.91015625,288.7438010352144,315.3290016161483,175.34234212000442,75.90985843573839,-0.08962740066612573,0.3413682499938231,0.49860044562046735,0.8984684139472066,-15.05998897313024,27.015724528580847,256.2938724628594,-43423607463.34418,0.008033070950166235,0.2486024043729286,0.1165322821038453,0.8072454908608089
3684,3684,2008-02-20,1360.030029296875,6899.68017578125,5893.60009765625,13310.3701171875,291.1521757820881,310.7082467539607,173.18836607864384,73.44053710541077,0.8340870828184466,-1.2284403272578515,-1.465375794330681,-3.252965268559993,140.1506924949088,-97.218196131592,-753.2420803896129,157218088828.8202,0.6957012617245861,2.1473262186102744,1.509065637633377,10.581783038457587
3685,3685,2008-02-21,1342.530029296875,6904.85009765625,5932.2001953125,13688.2802734375,287.405815064729,310.9410600613477,174.32266221899795,75.52567257559213,-1.2867362942748706,0.6549493860569244,0.07492987708541676,2.8392159866539757,-216.20881849840293,51.83238978492343,38.515947047519475,-137221296368.64235,1.6556902910042264,0.005614486480035664,0.42895869829634226,8.061147418871508
3686,3686,2008-02-22,1353.1099853515625,6806.2900390625,5888.5,13500.4599609375,289.6707483078528,306.50267708917403,173.0384954451954,74.48936595843094,0.7880610357913875,-0.7366608319629986,-1.4274033063687352,-1.3721249766084243,132.41698878875798,-58.29899560860643,-733.723212983256,66315760743.477356,0.6210401961325945,2.0374801990323976,0.5426691813484172,1.8827269514326688
3687,3687,2008-02-25,1371.800048828125,6882.56005859375,5999.5,13914.5703125,293.6718751429123,309.93728904867135,176.30032324419628,76.77423755643325,1.3812671311938196,1.8850301435000327,1.120581390060127,3.0673795764047718,232.09272622125852,149.18040879838586,576.0085984498656,-148248602398.51047,1.9078988877164045,1.2557026517490864,3.553338641903754,9.408817465745116
3688,3688,2008-02-26,1381.2900390625,6985.97021484375,6087.39990234375,13824.7197265625,295.70347094989427,314.59408291830204,178.88333536126214,76.27848310089297,0.6917910698780005,1.4651204657679884,1.5024955157620257,-0.6457302232091511,116.24085722269788,115.94895220949883,772.3226031487593,31208593763.09627,0.47857488436294865,2.2574927748849953,2.146577979212207,0.4169675211657401
3689,3689,2008-02-27,1380.02001953125,6997.85009765625,6076.5,14031.2998046875,295.43158801948545,315.129060984861,178.563032618278,77.41829752823087,-0.09194445013966934,-0.17905678152594362,0.17005344207248196,1.4942804064814519,-15.449320129254598,-14.170470407739169,87.41198604457455,-72219618190.19456,0.008453781911486142,0.02891817316069898,0.0320613310104295,2.232873933194373
3690,3690,2008-02-28,1367.6800537109375,6862.52001953125,5965.7001953125,13925.509765625,292.7898758364699,309.03484063898327,175.3070877259036,76.83459645750558,-0.894187449867867,-1.8234148718423437,-1.9338807810462488,-0.7539575130962484,-150.24928799492798,-144.30420485766226,-994.0660876045882,36439294453.20981,0.7995711955011992,3.7398948753000494,3.3248417948558306,0.5684519315542795
3691,3691,2008-02-29,1330.6300048828125,6748.1298828125,5884.2998046875,13603.01953125,284.8582845504171,303.8835933463065,172.91506919446078,75.05524277949122,-2.7089704735838493,-1.364473372110786,-1.6668823754712125,-2.3158235483132117,-455.1851906615343,-107.98378803006956,-856.8218153475116,111925373396.85564,7.338521026749105,2.778496853656552,1.8617875831993795,5.363038706921994
3692,3692,2008-03-03,1331.3399658203125,6689.9501953125,5818.60009765625,12992.1796875,285.01027139425196,301.2636300669547,170.98442837661622,71.68490778388825,0.053355247882191925,-1.116525486667297,-0.8621601615609653,-4.490472445082705,8.965220889956381,-88.36130770066977,-443.17322302969416,217027677048.30228,0.0028467824765701457,0.7433201441828298,1.2466291623776442,20.16434278004705
3693,3693,2008-03-04,1326.75,6545.0400390625,5767.7001953125,12992.2802734375,284.02766181463824,294.73799707554116,169.4886921925507,71.68546277110575,-0.3447628658457935,-0.8747791820966078,-2.1660872206722193,0.0007742037126945434,-57.93010752731524,-69.22961759708714,-1113.4263652483316,-37417807.45414936,0.11886143366620462,4.6919338475595,0.7652386174296101,5.99391388750015e-07
3694,3694,2008-03-05,1333.699951171875,6683.7099609375,5853.5,12972.0595703125,285.5154917608026,300.98261816022955,172.0099911842492,71.57389417571174,0.5238327621537531,1.4875912717729367,2.118702422710661,-0.15563629093147124,88.01901609516894,117.72728134519275,1089.0693205001562,7522010901.605444,0.27440076270563046,4.488899956000025,2.2129277918550234,0.02422265505490556
3695,3695,2008-03-06,1304.3399658203125,6591.31005859375,5766.39990234375,13215.419921875,279.2301720017551,296.82164099519554,169.4504819965839,72.91664533676571,-2.2013935987449718,-1.4880003016357723,-1.3824642733418324,1.876034798047388,-369.89763260141916,-117.7596517782911,-710.6233563738849,-90670075200.62994,4.846133776595337,1.9112074670665606,2.2141448976681497,3.5195065634847036
3696,3696,2008-03-07,1293.3699951171875,6513.990234375,5699.89990234375,12782.7998046875,276.88174529816837,293.33975394966853,167.49632390078608,70.52964531429231,-0.8410361554953893,-1.1532325389533082,-1.173057002802358,-3.273600988428671,-141.31833717845916,-91.26628674553712,-602.9824572133318,158215427617.13028,0.7073418148504648,1.3760627318236511,1.3299452889006935,10.716463431441172
3697,3697,2008-03-10,1273.3699951171875,6448.080078125,5629.10009765625,12532.1298828125,272.6001901926151,290.37167012984156,165.4158124494931,69.14656328602477,-1.546347918654778,-1.242123649546678,-1.0118246094718564,-1.960993880097206,-259.8310609309619,-98.30108789319378,-520.1047245195589,94776207115.90741,2.391191885527964,1.0237890403328747,1.5428711607631587,3.845496997778695
3698,3698,2008-03-11,1320.6500244140625,6524.56982421875,5690.39990234375,12658.2802734375,282.7217927339522,293.816176874787,167.21715845852924,69.8426034683781,3.7129844018763736,1.0889805408332176,1.186240635460467,1.006615729366267,623.8884954162966,86.18141349896345,609.7591945723807,-48650442931.42741,13.786253168577252,1.407166845217653,1.1858786183134071,1.0132752266075817
3699,3699,2008-03-12,1308.77001953125,6599.3701171875,5776.39990234375,12861.1298828125,280.178547955952,297.1846037138428,169.74434035685425,70.96183487463973,-0.8995573894062803,1.5113173322770956,1.14644022493402,1.6025052771241333,-151.15159275478746,119.6049507381149,589.300726416098,-77450201956.53177,0.8092034968354421,1.3143251893467662,2.284080078841157,2.5680231632106953
3700,3700,2008-03-13,1315.47998046875,6500.56005859375,5692.39990234375,12433.4404296875,281.61500133145285,292.73496267467044,167.2759301305833,68.60204000227475,0.5126921336342294,-1.454192947512467,-1.4972649940697802,-3.3254422980096066,86.14706910785462,-115.0841534973235,-769.6339760701405,160720954403.25113,0.26285322389041854,2.241802462466779,2.114677128594997,11.058566477391413
3701,3701,2008-03-14,1288.1400146484375,6451.89990234375,5631.7001953125,12241.599609375,275.76212281927235,290.54368547775323,165.49221849287395,67.54355006108972,-2.078326255529206,-1.066328931076288,-0.7485532909686898,-1.542942368987743,-349.2187685709202,-84.38877563843249,-384.7762740132371,74571484906.33861,4.31944002442205,0.560332029420056,1.137057389250299,2.3806711540175085
3702,3702,2008-03-17,1276.5999755859375,6182.2998046875,5414.39990234375,11787.509765625,273.29165716095576,278.4029816286817,159.10666771506757,65.03808990291957,-0.895868378535658,-3.8585202591149725,-4.178615628526938,-3.709399573910621,-150.53173250423438,-305.3614986457724,-2147.9194220058916,179277878355.83905,0.8025801516601091,17.460828570969575,14.888178590000674,13.759645198928297
3703,3703,2008-03-18,1330.739990234375,6393.39013671875,5605.7998046875,11964.16015625,284.88182996759303,287.90885803181726,164.73111386093154,66.01276599781104,4.240953758720556,3.5350159906160306,3.4144305307096,1.4986234933196174,712.6025787560935,279.7595213038678,1755.1079840732843,-72429522617.67596,17.98568878360601,11.658335849041842,12.496338053911035,2.2458723747294935
3704,3704,2008-03-19,1298.4200439453125,6361.22021484375,5545.60009765625,12260.4404296875,277.96284841533594,286.4601734885715,162.96209514123566,67.64750509397568,-2.428719849575589,-1.0738825703499377,-0.5031747036715384,2.476398423024495,-408.0950008768337,-84.98656713722855,-258.64516259878076,-119686069510.03938,5.8986801077224715,0.25318478241494047,1.153223774901389,6.132549149558206
3705,3705,2008-03-20,1329.510009765625,6319.990234375,5495.2001953125,12260.4404296875,284.61851850980764,284.60349395868377,161.48105187518368,67.64750509397568,2.39444592412823,-0.9088268439163216,-0.6481457814106251,0.0,402.33599263307235,-71.92413371737752,-333.1641471589092,-0.0,5.733371283574294,0.42009295396038976,0.825966232222902,0.0
3706,3706,2008-03-21,1329.510009765625,6319.990234375,5495.2001953125,12482.5703125,284.61851850980764,284.60349395868377,161.48105187518368,68.87311623455898,0.0,0.0,0.0,1.8117610381649385,0.0,0.0,0.0,-87563679387.48483,0.0,0.0,0.0,3.2824780594124956
3707,3707,2008-03-24,1349.8800048828125,6319.990234375,5495.2001953125,12480.08984375,288.9792813395121,284.60349395868377,161.48105187518368,68.85943014201088,1.5321430427423843,0.0,0.0,-0.01987145826461978,257.4442319811608,0.0,0.0,960401489.9268107,2.347462303423892,0.0,0.0,0.0003948748535625257
3708,3708,2008-03-25,1352.989990234375,6524.7099609375,5689.10009765625,12745.2197265625,289.645060022521,293.82248754906163,167.1789626111152,70.3222956239633,0.23038976355771457,3.5285320907716855,3.2392411850418856,2.1244228698023004,38.7121267928571,279.24638848595373,1665.0560071651234,-102674844604.90648,0.05307944315217962,10.49268345487156,12.450538715605603,4.513172529739042
3709,3709,2008-03-26,1341.1300048828125,6489.259765625,5660.39990234375,12706.6298828125,287.1061009808326,292.2260848532823,166.3355833777182,70.10937450855764,-0.8765759863092581,-0.5044768912454867,-0.5433221633564633,-0.3027789600957176,-147.2900540439028,-39.92406653275316,-279.2820232405547,14633519116.820665,0.7683854597740487,0.2951989731943474,0.2544969338007106,0.09167509867664414
3710,3710,2008-03-27,1325.760009765625,6578.06005859375,5717.5,12604.580078125,283.81572692751644,296.22496344426486,168.01351748457242,69.54631034116274,-1.1460481132498757,1.0087643742733965,1.3684194526954352,-0.8031225087112737,-192.56914537233678,79.83314338726414,703.4039455146908,38815473111.672195,1.3134262778836,1.8725717985152743,1.0176055628031972,0.6450057639986898
3711,3711,2008-03-28,1315.219970703125,6559.89990234375,5692.89990234375,12820.4697265625,281.5593390244776,295.407170421188,167.29062304859684,70.73749072135928,-0.795018629681199,-0.4302596879099285,-0.2760716090798754,1.712787313019426,-133.58606528189875,-34.05055158040657,-141.90813985351457,-82780209959.74802,0.6320546215401713,0.07621553333995153,0.18512339904034908,2.933640379640305
3712,3712,2008-03-31,1322.699951171875,6534.97021484375,5702.10009765625,12525.5400390625,283.1606364527483,294.28453005266226,167.56097847946666,69.11020354094032,0.568724672326204,0.16160823956719028,-0.3800315229062101,-2.3004592950985336,95.5621520910272,12.789600912724348,-195.34629685776645,111182808282.48447,0.3234477529125482,0.14442395840241332,0.026117223096006368,5.292112968405243
3713,3713,2008-04-01,1370.1800537109375,6720.330078125,5852.60009765625,12656.419921875,293.32507022466405,302.6317050914168,171.9835468015354,69.83233889896702,3.589635162305438,2.6393784293941236,2.8364301165477057,1.0449041111547652,603.1622646657,208.87918128437616,1458.0004188236323,-50500947228.94198,12.885480598459587,8.045335806058832,6.9663184935509905,1.0918246015081299
3714,3714,2008-04-02,1367.530029296875,6777.43994140625,5915.89990234375,13189.3603515625,292.75775894667055,305.20349175984256,173.84366448262563,72.77286054162954,-0.19340702025878453,1.0815672287749267,0.8498074144772438,4.210830811376454,-32.49795900333542,85.59472743072243,436.82358292517824,-203512401114.31485,0.03740627548538189,0.7221726417004981,1.1697876703598746,17.731096122037282
3715,3715,2008-04-03,1369.31005859375,6741.72021484375,5891.2998046875,13389.900390625,293.13882362287404,303.59495146058026,173.12077004665,73.87934879479032,0.1301638178863307,-0.4158301875003656,-0.5270386292067775,1.5204682692496307,21.871276501378514,-32.908607629389294,-270.91185417780787,-73485295931.88994,0.01694261948674586,0.2777697166761591,0.17291474483658922,2.3118237577949676
3716,3716,2008-04-04,1370.4000244140625,6763.39013671875,5947.10009765625,13293.2197265625,293.3721610590159,304.5707971898809,174.76050830609023,73.34590909071407,0.07959963585104646,0.947164374903342,0.3214301570582556,-0.722041697413911,13.375035193171808,74.95814808828054,165.22363829075516,34896780737.03626,0.006336102027619201,0.10331734586649487,0.8971203530860387,0.5213442128043618
3717,3717,2008-04-07,1372.5400390625,6821.02978515625,6014.7998046875,13450.23046875,293.83029059121475,307.1664412854426,176.74992079598883,74.21222258433207,0.15615985189088022,1.1383650168916848,0.852230128269138,1.1811340323651054,26.239360173826242,90.08967796470678,438.06892216433806,-57085034695.535675,0.024385899342581646,0.7262961915296314,1.2958749116828059,1.3950776024110538
3718,3718,2008-04-08,1365.5400390625,6771.97998046875,5990.2001953125,13250.4296875,292.33174630427106,304.9576173356641,176.02704070856595,73.10981321780866,-0.5100033369358936,-0.4089846740340186,-0.7190967673860738,-1.485482213217193,-85.69527369342809,-32.366856877622354,-369.63483849188003,71794395350.12234,0.26010340368574664,0.517100160865101,0.16726846359471245,2.20665740578465
3719,3719,2008-04-09,1354.489990234375,6721.35986328125,5983.89990234375,13111.8896484375,289.9661766554375,302.67807865255014,175.841901332464,72.34541261964524,-0.8092072375784243,-0.10517666794642722,-0.7474936035471891,-1.045551294032332,-135.97016073583555,-8.323632581899783,-384.23156653204217,50532226030.50717,0.6548163533493044,0.5587466873439623,0.011062131480313011,1.0931775084526838
3720,3720,2008-04-10,1360.550048828125,6704.31982421875,5965.10009765625,12945.2998046875,291.26350039603864,301.9107270468463,175.28945335457684,71.42624602295471,0.44740519586279337,-0.31417311442888396,-0.25352070725433995,-1.2705250594436834,75.17698009913845,-24.863514148871836,-130.31637733672835,61405365616.85554,0.2001714092850245,0.06427274900674074,0.09870474582994461,1.6142339266743753
3721,3721,2008-04-11,1332.8299560546875,6603.56982421875,5895.5,13323.73046875,285.3292451590126,297.3737260463736,173.24419629738466,73.51425341728101,-2.03741808670056,-1.1667884279694896,-1.502762437377314,2.923305522251951,-342.3450160477902,-92.33909349721304,-772.4598079487694,-141285402495.13324,4.15107246001457,2.258294943192206,1.3613952356435128,8.545715176428752
3722,3722,2008-04-14,1328.3199462890625,6554.490234375,5831.60009765625,12917.509765625,284.36375239210724,295.16356080345656,171.36644424496768,71.27291329238737,-0.3383784814512292,-1.083875877258078,-0.7432281500795113,-3.0488511012570108,-56.85734676589887,-85.77743279788905,-382.0390101541976,147353108222.84323,0.11449999670923984,0.5523880830706125,1.1747869173019685,9.295493037636087
3723,3723,2008-04-15,1334.4300537109375,6585.0498046875,5906.89990234375,12990.580078125,285.6717904734876,296.539727563574,173.57919195838232,71.67608187066236,0.4599876286541349,1.2912374550127836,0.4662387038465665,0.5656687227320489,77.29119179873506,102.18793161415091,239.65907762517173,-27339165394.022514,0.2115886185148543,0.21737852896452636,1.6672941652278905,0.31998110387730766
3724,3724,2008-04-16,1364.7099609375,6702.83984375,6046.2001953125,13146.1298828125,292.15404504256594,301.84408016975055,177.6726475260799,72.53433457906304,2.2691265939609684,2.3582639840143305,1.7887494029073636,1.1974046097404933,381.27872982714194,186.63191482792425,919.4647043811964,-57871403091.11104,5.148935499420905,3.1996244264014497,5.561409018299142,1.4337777994277832
3725,3725,2008-04-17,1365.56005859375,6681.81005859375,5980.39990234375,13398.2998046875,292.3360320405828,300.8970612487219,175.73905090636939,73.92569292156439,0.062291452439167116,-1.088291668207808,-0.3137444075418161,1.9182065301567741,10.466761056127307,-86.12689643979441,-161.2729588967635,-92708264537.8846,0.003880225046981019,0.09843555326376519,1.1843787550905338,3.6795162923360913
3726,3726,2008-04-18,1390.3299560546875,6843.080078125,6056.60009765625,13476.4501953125,297.63871608747814,308.1594159877744,177.97825735105056,74.3568910484359,1.813900260560164,1.2741655500769555,2.4135678523790727,0.5832858777921945,304.78757298959124,100.83686899795039,1240.6379833221451,-28190614831.840576,3.2902341552602308,5.825309778037729,1.6234978490029106,0.3402224152318109
