date,spx,dax,ftse,nikkei,spx_ret,dax_ret,ftse_ret,nikkei_ret,spx_norm,dax_norm,ftse_norm,nikkei_norm
1999-12-08,1298.16,5127.43,6153.34,17422.97,-7.214637981559557,-9.281460433614885,-5.9908608549118725,-4.657992862060012,276.2630346882316,230.45147081956904,178.56574907573463,96.13198182962822
1999-12-09,1298.16,5127.43,6153.34,17422.97,0.0,0.0,0.0,0.0,276.2630346882316,230.45147081956904,178.56574907573463,96.13198182962822
1999-12-10,1313.04,5358.46,6174.85,18090.81,1.146237751894974,4.505766046537918,0.3495662518242071,3.833100785916521,279.4296658863588,240.83507494550443,179.18995467182052,99.81681758065683
1999-12-13,1415.22,6127.2,6710.71,18205.08,7.781941144214954,14.34628605980075,8.678105541025282,0.6316466758536476,301.17471802511176,275.385963729522,194.74024805715646,100.44730719084795
1999-12-14,1403.17,6187.99,6702.08,18165.55,-0.8514577238874499,0.9921334377856139,-0.12860040144783147,-0.21713719467314485,298.6103426260907,278.1181599586508,194.48981131637444,100.22919872588902
1999-12-15,1413.32,6232.75,6633.82,18138.36,0.7233621015272362,0.7233366569758592,-1.0184897822765548,-0.14967892521833281,300.7703766758885,280.12989055933843,192.50895246054822,100.07917673848117
1999-12-16,1418.78,6341.29,6671.98,18111.31,0.38632439928678597,1.7414463920420342,0.5752341787989446,-0.14913145400134997,301.9323260268142,285.0082024315154,193.61632975234912,99.9299272070585
1999-12-17,1421.03,6353.9,6724.58,18095.12,0.1585869549894925,0.19885543793138893,0.788371667780785,-0.08939165637384949,302.4111513087891,285.5749567406009,195.14274604031363,99.84059818991493
1999-12-20,1418.09,6378.66,6731.19,18175.49,-0.20689218383849184,0.3896819276349994,0.09829610176397274,0.44415289868209307,301.78548627367525,286.6877907368705,195.33456375254644,100.28404310083698
1999-12-21,1433.43,6418.68,6707.5,18080.38,1.0817367021839441,0.6274045018859864,-0.35194371277589287,-0.5232871300856257,305.0500106405619,288.4864828423111,194.64709603654114,99.75926960976076
1999-12-22,1436.13,6492.53,6728.65,18461.93,0.18835938971557553,1.1505480877688212,0.31531867312708517,2.1102985667336593,305.6246009789317,291.8056585541248,195.26085467704397,101.86448804651951
1999-12-23,1458.34,6782.39,6776.81,18461.93,1.5465173765605966,4.464515373821931,0.7157453575382888,0.0,310.35113854011496,304.833367041956,196.6584251794845,101.86448804651951
1999-12-24,1458.34,6782.39,6806.51,18584.95,0.0,0.0,0.43825929899170557,0.6663442012833976,310.35113854011496,304.833367041956,197.52029901508425,102.54325615578452
1999-12-27,1457.1,6837.41,6806.51,18546.9,-0.08502818272830837,0.8112184642876663,0.0,-0.20473555215375638,310.0872526069376,307.30623160071013,197.52029901508425,102.33331365409755
1999-12-28,1457.66,6861.54,6806.51,18783.52,0.03843250291677425,0.35291140943720656,0.0,1.2757927200772068,310.20642689934033,308.3907503539406,197.52029901508425,103.63887461991028
1999-12-29,1463.46,6859.58,6835.91,18810.58,0.39789800090554994,-0.028565016016812717,0.4319394226997231,0.14406245474756219,311.4407320706534,308.30265848670757,198.3734670543648,103.78817932676047
1999-12-30,1464.47,6958.14,6930.2,18934.34,0.06901452721632673,1.4368226626120029,1.3793335488618164,0.6579276130773026,311.655671419451,312.73242095327987,201.109698837486,104.47103041766144
1999-12-31,1469.25,6958.14,6930.2,18934.34,0.3263979460145894,0.0,0.0,0.0,312.6729091296021,312.73242095327987,201.109698837486,104.47103041766144
2000-01-03,1379.19,7727.93,6364.9,20081.67,-6.129657988769777,11.063157682944013,-8.157051744538402,6.059519370625011,293.50712917642056,347.33050180902944,184.7050766400269,110.80147274251118
2000-01-04,1379.19,7727.93,6364.9,20081.67,0.0,0.0,0.0,0.0,293.50712917642056,347.33050180902944,184.7050766400269,110.80147274251118
2000-01-05,1468.25,7414.68,6327.43,18403.08,6.457413409319956,-4.053478745278493,-0.5886973872330947,-8.358816771712696,312.4600978931688,333.25153374233133,183.6177226797602,101.5397806556055
2000-01-06,1448.81,7272.76,6470.54,16694.3,-1.324025200068113,-1.9140407947477178,2.2617397584801413,-9.2852935486886,308.3230474569057,326.87296343738063,187.77067771722415,92.111513953038
2000-01-07,1448.81,7272.76,6470.54,16694.3,0.0,0.0,0.0,0.0,308.3230474569057,326.87296343738063,187.77067771722415,92.111513953038
2000-01-10,1448.81,7272.76,6470.54,16694.3,0.0,0.0,0.0,0.0,308.3230474569057,326.87296343738063,187.77067771722415,92.111513953038
2000-01-11,1421.22,7059.07,6457.6,14872.39,-1.9043214776264583,-2.938224277990753,-0.1999833089664782,-10.913365639769257,302.45158544371145,317.2687026674757,187.39516770265644,82.05904763901587
2000-01-12,1315.23,6512.91,6170.4,14835.33,-7.457677206906743,-7.736996516538297,-4.44747274529238,-0.2491865799646109,279.8957224941477,292.7216341940269,179.06081869308585,81.85456750465268
2000-01-13,1449.68,6955.98,6531.46,18833.29,10.222546626825736,6.802949833484573,5.8514845066770516,26.94891182063359,308.5081932326027,312.6353401200027,189.53853475644084,103.91348272264251
2000-01-14,1465.15,7173.22,6658.18,18956.55,1.0671320567297693,3.1230682089367745,1.9401481445189939,0.6544793819879491,311.8003830602256,322.3991550371919,193.21586312166642,104.59357504216781
2000-01-17,1465.15,7258.9,6669.46,19437.23,0.0,1.1944426631275595,0.1694156661429913,2.5356934674294562,311.8003830602256,326.2500280905189,193.54320106326793,107.24574749186301
2000-01-18,1455.14,7072.12,6504.6,19196.57,-0.6832064976282304,-2.5731171389604457,-2.471864288862957,-1.238139385087278,309.67014258352845,317.8552327018585,188.75907579266277,105.91789565333501
2000-01-19,1455.9,7091.04,6445.45,18897.75,0.052228651538688275,0.26752939712562096,-0.9093564554315536,-1.5566322525326082,309.83187912321773,318.705588889638,187.04258295172926,104.26914352839137
2000-01-20,1445.57,7112.66,6348.73,19008.01,-0.7095267532110872,0.3048918071256068,-1.5005934418853673,0.5834557023984166,307.6335390508619,319.67729611901393,184.2358342184226,104.87750779214974
2000-01-21,1441.36,6992.75,6346.31,18878.09,-0.291234599500545,-1.6858671720565876,-0.03811785979241922,-0.6835013239155363,306.7376037454777,314.2879615272253,184.16560746144782,104.16066863790078
2000-01-24,1401.53,6931.99,6379.8,19056.71,-2.7633623799744655,-0.8688999320725088,0.527708227300594,0.9461762286332887,298.2613321983401,311.5571136430032,185.13746452388,105.1462121241381
2000-01-25,1410.03,6809.64,6274.1,18895.53,0.606480061076109,-1.7650054313407715,-1.6567917489576423,-0.8457913249453886,300.07022770802297,306.0581136654757,182.07012228741897,104.25689458348346
2000-01-26,1404.09,6969.37,6375.6,19111.19,-0.42126763260356137,2.3456452910873393,1.6177619100747442,1.1413281342200987,298.8061289636093,313.23715139666064,185.01558337541135,105.44680785322895
2000-01-27,1398.56,7126.13,6441.0,19209.72,-0.3938493971184176,2.249270737527209,1.025785808394497,0.5155618252971284,297.62928282613325,320.2827029820895,186.91344697299462,105.99045134051461
2000-01-28,1360.16,7066.6,6375.61,19434.78,-2.7456812721656454,-0.8353762841822987,-1.0152150287222494,1.1715943803449314,289.4573313470952,317.6071372390391,185.01587356862197,107.23222951212233
2000-01-31,1394.46,6835.6,6268.5,19539.7,2.5217621456299133,-3.268898763195882,-1.6799961101761185,0.5398568957302396,296.7567567567568,307.2248814580104,181.90761408946076,107.8111300975888
2000-02-01,1394.46,6835.6,6268.5,19539.7,0.0,0.0,0.0,0.0,296.7567567567568,307.2248814580104,181.90761408946076,107.8111300975888
