,Date,spx,dax,ftse,nikkei,spx_ret,dax_ret,ftse_ret,nikkei_ret,spx_norm,dax_norm,ftse_norm,nikkei_norm,spx_ret_norm,ftse_ret_norm,dax_ret_norm,nikkei_ret_norm,spx_vol,dax_vol,ftse_vol,nikkei_vol
324,1995-04-05,505.57000732421875,1972.5899658203125,3190.199951171875,15882.490234375,0.06531887740925946,0.35152781330460847,0.06586535715014108,1.611973212231188,108.23129230367996,88.83019998460811,93.74669265859168,87.63231999851716,10.975455789297243,5.212553729812313,180.69463303051015,inf,0.004266555746005866,0.12357180352671968,0.00433824527251564,2.598457636950935
325,1995-04-06,506.0799865722656,1976.52001953125,3200.89990234375,15815.8701171875,0.1008721325748807,0.19923317967924792,0.3354006437102708,-0.41945637116346246,108.34046751634003,89.00717921655288,94.06111966922568,87.26474064908503,16.949428333114476,26.54345094293135,102.41114622258378,-inf,0.010175187130204308,0.03969385988510349,0.112493591801264,0.1759436473096204
326,1995-04-07,506.4200134277344,1978.7099609375,3210.89990234375,15719.5,0.06718836241119686,0.11079783582306213,0.31241214361867886,-0.6093254210703947,108.41325970229289,89.10579724485196,94.35497802949602,86.733014400679,11.289583202402625,24.724151738008395,56.95303053381596,-inf,0.00451427604349833,0.01227616042307423,0.09760134748041803,0.37127746876261375
327,1995-04-10,507.010009765625,1980.81005859375,3204.199951171875,16163.08984375,0.11650336129040983,0.10613468864608677,-0.20866272308845968,2.8219080998123314,108.53956479393057,89.2003694053234,94.15809436297017,89.18054035926316,19.57592570269976,-16.513470852791308,54.556049026180084,inf,0.013573033191963764,0.01126457213400178,0.043540132006691205,7.963165323786443
328,1995-04-11,505.5299987792969,1979.260009765625,3190.89990234375,16268.8798828125,-0.29190961870995125,-0.07825327932883264,-0.4150817374321658,0.6545161852416825,108.22272736419116,89.1305671910903,93.76726130895533,89.76424143000054,-49.049237244967046,-32.84937563910828,-40.22426407410547,inf,0.08521122549538912,0.006123575725716306,0.17229284874970544,0.42839143674332447
329,1995-04-12,507.1700134277344,1991.0799560546875,3209.800048828125,16344.919921875,0.32441490166708054,0.5971901736377738,0.5923139886178319,0.4673956634398291,108.57381801875114,89.6628461800631,94.32265791443211,90.18379560176402,54.51106252679584,46.87545356433665,306.97161132282304,inf,0.10524502842366153,0.35663610348951447,0.3508358611123651,0.21845870620235797
330,1995-04-13,509.2300109863281,1982.989990234375,3208.800048828125,16438.7890625,0.40617495199906095,-0.4063104445259258,-0.03115458859703768,0.5743016244415644,109.01481767197237,89.29853667117429,94.29327207840508,90.701722604888,68.2491096785701,-2.4655596510632307,-208.85436056934932,inf,0.16497809163143948,0.16508817733085543,0.0009706083906506702,0.32982235583621966
331,1995-04-14,509.2300109863281,1982.989990234375,3208.800048828125,16047.8896484375,0.0,0.0,0.0,-2.3779088141852034,109.01481767197237,89.29853667117429,94.29327207840508,88.54491834844856,0.0,0.0,0.0,-inf,0.0,0.0,0.0,5.6544503285796806
332,1995-04-17,506.1300048828125,1982.989990234375,3208.800048828125,16304.150390625,-0.6087634343292625,0.0,0.0,1.5968501017979753,108.35117532398468,89.29853667117429,94.29327207840508,89.95884796723269,-102.28981918593763,0.0,0.0,inf,0.3705929189763583,0.0,0.0,2.549930247612204
333,1995-04-18,505.3699951171875,1954.6199951171875,3194.5,16225.1103515625,-0.15016097806748174,-1.4306675907039934,-0.445650978886869,-0.4847847766906499,108.18847413937058,88.02097144804688,93.87305318836322,89.52274116700126,-25.231376309961657,-35.26861118958165,-735.4011418348077,-inf,0.022548319334182734,2.046809755090769,0.19860479498282455,0.23501627971100328
334,1995-04-19,504.9200134277344,1943.8800048828125,3170.10009765625,16376.080078125,-0.08904004863778958,-0.5494669174163969,-0.7638097462435489,0.9304696442200777,108.0921430693764,87.53732532955134,93.15604165901411,90.35572309823392,-14.961296887848876,-60.447548057367186,-282.4405900392515,inf,0.007928130261419935,0.3019138933350775,0.5834053284566346,0.865773758815038
335,1995-04-20,505.2900085449219,1955.3299560546875,3174.699951171875,16643.060546875,0.07327796628138206,0.5890256159389429,0.1451012073412361,1.6303075429304315,108.1713507935276,88.0529425992502,93.29121220017265,91.82879926737377,12.312812331598842,11.483242060051744,302.77481180537404,inf,0.005369660342335366,0.346951176232251,0.02105436037188439,2.6579026845358604
336,1995-04-21,508.489990234375,1987.699951171875,3199.89990234375,16968.240234375,0.6332960548078193,1.6554748223926996,0.7937742640079515,1.9538454876381284,108.85639569053534,89.51063689435668,94.03173383319864,93.62299211821164,106.41200716799621,62.818926056257,850.9580300671366,inf,0.4010638930351484,2.74059688757614,0.630077582201365,3.8175121895638755
337,1995-04-24,512.8900146484375,1978.969970703125,3209.300048828125,16804.05078125,0.8653119035901602,-0.43920011486658916,0.2937637667193904,-0.967628056045422,109.79834304026474,89.11750607429884,94.3079649964186,92.71706977956661,145.39736318952936,23.248327863862386,-225.76052471275628,-inf,0.7487646904948266,0.1928967408988251,0.08629715063716444,0.9363040548462424
338,1995-04-25,512.0999755859375,2007.5699462890625,3214.89990234375,16910.5390625,-0.1540367408091492,1.4451950261668678,0.1744883130410324,0.6337060190797494,109.62921325118309,90.40542783952857,94.47252137360417,93.30462343147411,-25.882616262455798,13.808923936712361,742.868629528488,inf,0.02372731751910501,2.0885886636574535,0.03044617138790532,0.40158331861790375
